model_key,relation_key,metric,candidate_source,n_train,n_test_total,n_test_covered,coverage,num_candidates,hits@1,hits@10,mrr,mean_rank,median_rank,direction_norm
gemma_7b_it,adj_antonym,euclidean,all,75,25,25,1.0,95,0.12,0.36,0.18810118835132947,29.24,18.0,38.486019134521484
gemma_7b_it,adj_comparative,euclidean,all,51,17,17,1.0,57,0.17647058823529413,0.35294117647058826,0.23855112465793582,15.470588235294118,12.0,32.5128288269043
gemma_7b_it,adj_superlative,euclidean,all,60,20,20,1.0,79,0.2,0.35,0.2657834103447898,23.5,31.0,34.06837844848633
gemma_7b_it,company_ceo,euclidean,all,223,75,75,1.0,287,0.013333333333333334,0.10666666666666667,0.05087144317792796,113.93333333333334,113.0,18.236766815185547
gemma_7b_it,company_hq,euclidean,all,505,169,169,1.0,163,0.20118343195266272,0.3668639053254438,0.25863074659604524,35.92307692307692,18.0,33.673336029052734
gemma_7b_it,landmark_in_country,euclidean,all,627,209,209,1.0,91,0.09569377990430622,0.46411483253588515,0.21183620377479861,21.32535885167464,13.0,44.4102897644043
gemma_7b_it,landmark_on_continent,euclidean,all,710,237,237,1.0,5,0.7426160337552743,1.0,0.8441631504922644,1.4683544303797469,1.0,38.043724060058594
gemma_7b_it,object_superclass,euclidean,all,57,19,19,1.0,10,0.7894736842105263,1.0,0.8408521303258146,1.894736842105263,1.0,44.099483489990234
gemma_7b_it,occupation_age,euclidean,all,33,12,12,1.0,2,0.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,2.0,43.471458435058594
gemma_7b_it,person_father,euclidean,all,743,248,248,1.0,968,0.012096774193548387,0.125,0.05521151381228222,247.82258064516128,119.0,25.215166091918945
gemma_7b_it,person_mother,euclidean,all,745,249,249,1.0,962,0.004016064257028112,0.06827309236947791,0.022282010210442942,359.83534136546183,300.0,22.030179977416992
gemma_7b_it,person_native_language,euclidean,all,689,230,230,1.0,30,0.6478260869565218,0.9739130434782609,0.7336456417978156,2.6652173913043478,1.0,44.724544525146484
gemma_7b_it,person_occupation,euclidean,all,615,206,206,1.0,31,0.33495145631067963,0.7864077669902912,0.5038718790550716,5.674757281553398,2.0,43.50857925415039
gemma_7b_it,person_plays_instrument,euclidean,all,384,129,129,1.0,6,0.4108527131782946,1.0,0.6524547803617571,1.945736434108527,2.0,42.36960220336914
gemma_7b_it,person_plays_position_in_sport,euclidean,all,714,238,238,1.0,14,0.42016806722689076,0.9873949579831933,0.5875785162549868,3.3151260504201683,2.0,34.94256591796875
gemma_7b_it,person_plays_pro_sport,euclidean,all,238,80,80,1.0,5,0.55,1.0,0.7043750000000003,2.0875,1.0,43.29558181762695
gemma_7b_it,person_university,euclidean,all,68,23,23,1.0,69,0.0,0.391304347826087,0.09135538971081264,25.608695652173914,19.0,27.718868255615234
gemma_7b_it,pokemon_evolutions,euclidean,all,33,11,11,1.0,44,0.18181818181818182,0.6363636363636364,0.36606933644551193,10.909090909090908,4.0,26.39432144165039
gemma_7b_it,product_by_company,euclidean,all,391,131,131,1.0,30,0.3435114503816794,0.7786259541984732,0.49615505271452903,7.297709923664122,2.0,34.755859375
gemma_7b_it,star_constellation,euclidean,all,271,91,91,1.0,31,0.21978021978021978,0.7802197802197802,0.3652782712308716,7.472527472527473,6.0,35.99850845336914
gemma_7b_it,substance_phase,euclidean,all,37,13,13,1.0,3,0.5384615384615384,1.0,0.7564102564102565,1.5384615384615385,1.0,44.08469009399414
gemma_7b_it,superhero_archnemesis,euclidean,all,72,24,24,1.0,90,0.041666666666666664,0.25,0.10147870346341488,33.916666666666664,23.0,24.871849060058594
gemma_7b_it,superhero_person,euclidean,all,75,25,25,1.0,100,0.04,0.28,0.12303343041542172,42.2,38.0,26.719717025756836
gemma_7b_it,task_done_by_tool,euclidean,all,39,13,13,1.0,51,0.07692307692307693,0.15384615384615385,0.12755438654946494,23.076923076923077,24.0,34.48378372192383
gemma_7b_it,verb_past_tense,euclidean,all,57,19,19,1.0,76,0.5789473684210527,0.7368421052631579,0.618351067727799,14.578947368421053,1.0,38.55455780029297
gemma_7b_it,word_first_letter,euclidean,all,180,61,61,1.0,25,0.16393442622950818,0.8688524590163934,0.3873742672199759,5.540983606557377,4.0,40.63949203491211
gemma_7b_it,word_last_letter,euclidean,all,180,61,61,1.0,18,0.21311475409836064,0.819672131147541,0.3897603601798393,5.229508196721311,5.0,41.93606948852539
gemma_7b_it,word_sentiment,euclidean,all,45,15,15,1.0,3,0.5333333333333333,1.0,0.7000000000000003,1.8666666666666667,1.0,47.03191375732422
