model_key,relation_key,metric,candidate_source,n_train,n_test_total,n_test_covered,coverage,num_candidates,hits@1,hits@10,mrr,mean_rank,median_rank,direction_norm
mistral_7b_instruct,adj_antonym,euclidean,train,75,25,2,0.08,72,0.0,0.0,0.016411084207694375,61.0,63.0,18.225740432739258
mistral_7b_instruct,adj_comparative,euclidean,train,51,17,3,0.17647058823529413,43,0.0,0.0,0.03813932980599647,26.333333333333332,27.0,17.39694595336914
mistral_7b_instruct,adj_superlative,euclidean,train,60,20,1,0.05,60,0.0,0.0,0.02702702702702703,37.0,37.0,16.613876342773438
mistral_7b_instruct,company_ceo,euclidean,train,223,75,6,0.08,220,0.0,0.0,0.008552852706205202,142.0,143.0,9.45034122467041
mistral_7b_instruct,company_hq,euclidean,train,505,169,146,0.863905325443787,141,0.1917808219178082,0.4246575342465753,0.2622936590657823,26.273972602739725,17.0,15.541241645812988
mistral_7b_instruct,landmark_in_country,euclidean,train,627,209,197,0.9425837320574163,79,0.116751269035533,0.4873096446700508,0.21837619751572307,16.80203045685279,11.0,18.7533016204834
mistral_7b_instruct,landmark_on_continent,euclidean,train,710,237,237,1.0,5,0.7426160337552743,1.0,0.8172292545710265,1.6919831223628692,1.0,15.795795440673828
mistral_7b_instruct,object_superclass,euclidean,train,57,19,18,0.9473684210526315,9,0.3333333333333333,1.0,0.5666666666666667,2.6666666666666665,2.0,18.027124404907227
mistral_7b_instruct,occupation_age,euclidean,train,33,12,12,1.0,2,0.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,2.0,20.137222290039062
mistral_7b_instruct,person_father,euclidean,train,743,248,6,0.024193548387096774,727,0.0,0.0,0.01818835214569187,379.3333333333333,536.0,9.209912300109863
mistral_7b_instruct,person_mother,euclidean,train,745,249,16,0.0642570281124498,729,0.0,0.0,0.001810478694935261,583.9375,629.0,8.281094551086426
mistral_7b_instruct,person_native_language,euclidean,train,689,230,225,0.9782608695652174,27,0.6622222222222223,0.9866666666666667,0.7870169869117237,1.9288888888888889,1.0,20.55303192138672
mistral_7b_instruct,person_occupation,euclidean,train,615,206,204,0.9902912621359223,29,0.3382352941176471,0.8872549019607843,0.5125677603747782,4.730392156862745,2.0,17.8813533782959
mistral_7b_instruct,person_plays_instrument,euclidean,train,384,129,129,1.0,6,0.4108527131782946,1.0,0.6524547803617571,1.945736434108527,2.0,18.534574508666992
mistral_7b_instruct,person_plays_position_in_sport,euclidean,train,714,238,237,0.9957983193277311,13,0.4219409282700422,0.9915611814345991,0.6002979322599575,2.8227848101265822,2.0,16.231666564941406
mistral_7b_instruct,person_plays_pro_sport,euclidean,train,238,80,80,1.0,5,0.225,1.0,0.4935416666666665,2.85,2.0,19.77431869506836
mistral_7b_instruct,person_university,euclidean,train,68,23,5,0.21739130434782608,52,0.0,0.2,0.051595230166658734,31.2,33.0,11.871581077575684
mistral_7b_instruct,pokemon_evolutions,euclidean,train,33,11,0,0.0,33,nan,nan,nan,nan,nan,12.463515281677246
mistral_7b_instruct,product_by_company,euclidean,train,391,131,129,0.9847328244274809,28,0.2713178294573643,0.7829457364341085,0.40059998462181273,7.116279069767442,5.0,18.498825073242188
mistral_7b_instruct,star_constellation,euclidean,train,271,91,87,0.9560439560439561,28,0.11494252873563218,0.8275862068965517,0.2695187324197818,7.379310344827586,7.0,13.846772193908691
mistral_7b_instruct,substance_phase,euclidean,train,37,13,13,1.0,3,0.5384615384615384,1.0,0.7564102564102565,1.5384615384615385,1.0,20.782100677490234
mistral_7b_instruct,superhero_archnemesis,euclidean,train,72,24,3,0.125,69,0.0,0.0,0.055860805860805864,26.333333333333332,14.0,11.516437530517578
mistral_7b_instruct,superhero_person,euclidean,train,75,25,0,0.0,75,nan,nan,nan,nan,nan,11.911033630371094
mistral_7b_instruct,task_done_by_tool,euclidean,train,39,13,0,0.0,38,nan,nan,nan,nan,nan,16.584434509277344
mistral_7b_instruct,verb_past_tense,euclidean,train,57,19,0,0.0,57,nan,nan,nan,nan,nan,19.826679229736328
mistral_7b_instruct,word_first_letter,euclidean,train,180,61,61,1.0,25,0.11475409836065574,0.7704918032786885,0.2873697249926758,7.163934426229508,4.0,20.15165138244629
mistral_7b_instruct,word_last_letter,euclidean,train,180,61,61,1.0,18,0.21311475409836064,0.8360655737704918,0.3991685588599765,5.327868852459017,4.0,19.481443405151367
mistral_7b_instruct,word_sentiment,euclidean,train,45,15,15,1.0,3,0.2,1.0,0.5333333333333332,2.2,2.0,20.796863555908203
